,index,tconst,titleType,primaryName,originalName,isAdult,yearOfRelease,Duration,genres,averageRating,numVotes
2732,1127940,tt9612226,tvEpisode,Chapter 22,Chapter 22,False,2019,46,"Action,Drama,Sci-Fi",8.6,1249
2733,1057803,tt7692434,movie,18am Padi,18am Padi,False,2019,160,"Action,Drama,Thriller",6.0,1201
2734,1106507,tt8976832,movie,Who Would You Take to a Deserted Island?,¿A quién te llevarías a una isla desierta?,False,2019,93,Drama,5.3,2251
2735,1127919,tt9611736,tvEpisode,Silent All These Years,Silent All These Years,False,2019,43,"Drama,Romance",9.6,2289
2736,1113671,tt9141184,tvEpisode,0 horas desaparecido,0 horas desaparecido,False,2019,50,"Crime,Drama,Thriller",9.1,1288
2737,1113670,tt9141182,tvEpisode,84 horas desaparecido,84 horas desaparecido,False,2019,52,"Crime,Drama,Thriller",8.8,1065
2738,1113664,tt9141168,tvEpisode,20 horas desaparecido,20 horas desaparecido,False,2019,48,"Crime,Drama,Thriller",8.2,1043
2739,1081033,tt8269120,movie,Dark Encounter,Dark Encounter,False,2019,97,"Mystery,Sci-Fi,Thriller",5.2,2330
2740,1079669,tt8233874,movie,Extra Ordinary,Extra Ordinary,False,2019,94,"Comedy,Fantasy,Horror",6.4,8018
2741,1128002,tt9614440,movie,Mickey and the Bear,Mickey and the Bear,False,2019,88,Drama,6.6,1177
2742,1106718,tt8983168,movie,Commando 3,Commando 3,False,2019,133,"Action,Adventure,Thriller",5.6,2277
2743,1106720,tt8983180,movie,Made in China,Made in China,False,2019,128,"Comedy,Drama",6.2,3696
2744,1080843,tt8263936,movie,The Mystery of Henri Pick,Le mystère Henri Pick,False,2019,100,"Comedy,Drama,Mystery",6.7,3003
2745,1127990,tt9614090,movie,"I Love You, Now Die: The Commonwealth v. Michelle Carter","I Love You, Now Die: The Commonwealth v. Michelle Carter",False,2019,143,"Crime,Documentary",7.5,4475
2746,1129800,tt9675716,movie,Nerkonda Paarvai,Nerkonda Paarvai,False,2019,157,"Action,Drama,Thriller",8.0,6139
2747,1129797,tt9675464,movie,Gang Leader,Gang Leader,False,2019,155,"Action,Comedy",7.6,2767
2748,1106727,tt8983202,movie,Kabir Singh,Kabir Singh,False,2019,173,"Drama,Romance",7.1,26748
2749,1127960,tt9612982,movie,The Assent,The Assent,False,2019,93,"Horror,Thriller",4.1,1314
2750,1127956,tt9612680,movie,Human Nature,Human Nature,False,2019,95,Documentary,7.7,1201
2751,1080927,tt8266310,movie,Blinded by the Light,Blinded by the Light,False,2019,118,"Comedy,Drama,Music",6.9,20411
2752,1080907,tt8265928,movie,Love at Second Sight,Mon inconnue,False,2019,117,"Comedy,Drama,Fantasy",7.0,3660
2753,1113565,tt9139770,tvEpisode,121045,121045,False,2019,23,"Adventure,Animation,Drama",9.1,1589
2754,1113767,tt9144554,tvEpisode,The Big House,The Big House,False,2019,75,"Comedy,Crime,Drama",9.0,1232
2755,1113766,tt9144552,tvEpisode,God Bless America,God Bless America,False,2019,60,"Comedy,Crime,Drama",9.0,1377
2756,1129915,tt9679608,tvEpisode,Mystery 101,Mystery 101,False,2019,84,"Crime,Drama,Mystery",7.0,1152
2757,1105938,tt8962440,tvEpisode,Prophet and Loss,Prophet and Loss,False,2019,42,"Drama,Fantasy,Horror",8.2,1804
2758,1105939,tt8962446,tvEpisode,Lebanon,Lebanon,False,2019,42,"Drama,Fantasy,Horror",9.3,3452
2759,1129908,tt9679524,tvEpisode,Episode #2.4,Episode #2.4,False,2019,27,"Comedy,Drama",9.0,3002
2760,1129907,tt9679522,tvEpisode,Episode #2.3,Episode #2.3,False,2019,23,"Comedy,Drama",9.0,2948
2761,1129906,tt9679520,tvEpisode,Episode #2.2,Episode #2.2,False,2019,26,"Comedy,Drama",8.5,2735
2762,1105937,tt8962434,tvEpisode,Damaged Goods,Damaged Goods,False,2019,42,"Drama,Fantasy,Horror",8.2,1685
2763,1129909,tt9679526,tvEpisode,Episode #2.5,Episode #2.5,False,2019,23,"Comedy,Drama",8.8,2680
2764,1113764,tt9144546,tvEpisode,The Hidey Hole,The Hidey Hole,False,2019,60,"Comedy,Crime,Drama",8.2,1009
2765,1077330,tt8176040,movie,Panipat,Panipat,False,2019,171,"Action,Drama,History",5.4,4272
2766,1105789,tt8959820,movie,Petta,Petta,False,2019,171,"Action,Drama",7.3,8258
2767,1105819,tt8960480,tvEpisode,A.K.A I Have No Spleen,A.K.A I Have No Spleen,False,2019,56,"Action,Crime,Drama",7.4,1530
2768,1105866,tt8961842,tvEpisode,Mr. Jingles,Mr. Jingles,False,2019,41,"Drama,Horror,Thriller",7.7,2429
2769,1105820,tt8960486,tvEpisode,A.K.A Customer Service is Standing By,A.K.A Customer Service is Standing By,False,2019,45,"Action,Crime,Drama",7.7,1489
2770,1106398,tt8975028,movie,American Hangman,American Hangman,False,2019,99,Thriller,5.9,3165
2771,1106324,tt8972256,movie,Greed,Greed,False,2019,104,"Comedy,Drama",5.7,5124
2772,1112114,tt9099938,movie,Kingdom,Kingudamu,False,2019,134,"Action,History,War",6.6,1779
2773,1112120,tt9100028,movie,The Little Switzerland,La pequeña Suiza,False,2019,86,Comedy,4.8,1081
2774,1135841,tt9898118,tvEpisode,Will the Real Miss Tessmacher Please Stand Up?,Will the Real Miss Tessmacher Please Stand Up?,False,2019,42,"Action,Adventure,Drama",7.4,1013
2775,1077395,tt8178486,movie,Earthquake Bird,Earthquake Bird,False,2019,107,"Crime,Drama,Mystery",5.9,12801
2776,1106205,tt8970448,movie,Adopt a Highway,Adopt a Highway,False,2019,81,Drama,6.3,3163
2777,1077440,tt8179388,movie,Rim of the World,Rim of the World,False,2019,98,"Action,Adventure,Comedy",5.2,18462
2778,1106396,tt8974964,movie,Memory: The Origins of Alien,Memory: The Origins of Alien,False,2019,95,"Documentary,Horror,Sci-Fi",6.7,2204
2779,1127842,tt9608818,movie,Our Friend,The Friend,False,2019,124,Drama,7.3,3206
2780,1106345,tt8972784,tvEpisode,And Brown Is the New Orange,And Brown Is the New Orange,False,2019,60,"Comedy,Crime,Drama",8.1,1074
2781,1081169,tt8272228,tvEpisode,A.K.A The Perfect Burger,A.K.A The Perfect Burger,False,2019,51,"Action,Crime,Drama",7.5,1714
2782,1106019,tt8963708,movie,And Then We Danced,And Then We Danced,False,2019,113,"Drama,Romance",7.7,9828
2783,1113760,tt9144536,tvEpisode,Trapped in an Elevator,Trapped in an Elevator,False,2019,60,"Comedy,Crime,Drama",8.2,1016
2784,1081116,tt8270858,tvEpisode,The White Violin,The White Violin,False,2019,46,"Action,Adventure,Comedy",8.8,4424
2785,1081111,tt8270792,tvEpisode,Artificial Lack of Intelligence,Artificial Lack of Intelligence,False,2019,33,Comedy,8.2,1248
2786,1081110,tt8270790,tvEpisode,"The Show Must Go On, Probably?","The Show Must Go On, Probably?",False,2019,38,"Action,Comedy,Crime",8.4,1968
2787,1112109,tt9099800,movie,Savage,Savage,False,2019,100,"Crime,Drama",6.3,1327
2788,1107292,tt8995218,movie,Z,Z,False,2019,83,"Horror,Mystery,Thriller",5.5,3972
2789,1077698,tt8186318,movie,Overcomer,Overcomer,False,2019,119,"Drama,Family,Sport",6.7,3840
2790,1112345,tt9105014,movie,Notebook,Notebook,False,2019,115,"Drama,Romance",6.9,2124
2791,1128324,tt9624470,movie,Gromkaya svyaz,Gromkaya svyaz,False,2019,96,Comedy,6.6,1062
2792,1107360,tt8997134,movie,After She Wakes,After She Wakes,False,2019,78,"Horror,Thriller",3.9,1066
2793,1055534,tt7640050,tvEpisode,Chapter Two: The Mall Rats,Chapter Two: The Mall Rats,False,2019,50,"Drama,Fantasy,Horror",8.0,14663
2794,1107614,tt9005662,movie,Excursion,Excursion,False,2019,85,"Mystery,Sci-Fi,Thriller",5.6,1577
2795,1061898,tt7787482,tvEpisode,Beginnings and Endings,Beginnings and Endings,False,2019,53,"Crime,Drama,Mystery",8.9,10708
2796,1057813,tt7692822,movie,Driven,Driven,False,2019,90,"Comedy,Horror,Thriller",5.3,1334
2797,1107688,tt9007560,tvEpisode,A.K.A Sorry Face,A.K.A Sorry Face,False,2019,53,"Action,Crime,Drama",7.8,1408
2798,1132852,tt9788510,tvEpisode,Zima Blue,Zima Blue,False,2019,10,"Animation,Comedy,Fantasy",8.4,12036
2799,1055779,tt7645122,movie,Plus One,Plus One,False,2019,98,"Comedy,Drama,Romance",6.6,8598
2800,1107450,tt9000388,movie,Tottaa Pataaka Item Maal,Tottaa Pataaka Item Maal,False,2019,107,Drama,7.7,1403
2801,1107447,tt9000302,movie,Impetigore,Perempuan Tanah Jahanam,False,2019,106,"Drama,Horror,Mystery",6.7,3478
2802,1107437,tt9000224,movie,The Assistant,The Assistant,False,2019,87,Drama,6.3,16934
2803,1109893,tt9055164,tvEpisode,Pilot,Pilot,False,2019,45,"Crime,Drama,Mystery",8.1,1141
2804,1080569,tt8258074,movie,Fantastic Fungi,Fantastic Fungi,False,2019,81,Documentary,7.8,1949
2805,1128393,tt9625514,tvEpisode,Stand and Deliver,Stand and Deliver,False,2019,42,"Action,Adventure,Drama",7.2,1004
2806,1128398,tt9625664,movie,Trauma Center,Trauma Center,False,2019,87,"Action,Thriller",4.2,6189
2807,1055533,tt7640046,tvEpisode,Magic Mirror,Magic Mirror,False,2019,55,"Drama,Fantasy,Mystery",8.5,1946
2808,1079724,tt8236366,movie,The Shed,The Shed,False,2019,98,"Drama,Horror",4.7,1799
2809,1079723,tt8236336,movie,The Report,The Report,False,2019,119,"Biography,Crime,Drama",7.2,35071
2810,1079719,tt8236214,movie,Slasher Party,Slasher Party,False,2019,80,Horror,4.9,1253
2811,1132856,tt9788518,tvEpisode,The Secret War,The Secret War,False,2019,16,"Animation,Comedy,Fantasy",8.2,10348
2812,1078544,tt8206668,movie,Bad Education,Bad Education,False,2019,108,"Biography,Comedy,Crime",7.1,33588
2813,1106905,tt8988748,movie,Seventeen,Diecisiete,False,2019,99,Drama,7.2,3353
2814,1128092,tt9617456,movie,For Sama,For Sama,False,2019,100,"Documentary,War",8.5,9599
2815,1128043,tt9614988,movie,Sillu Karuppatti,Sillu Karuppatti,False,2019,153,"Drama,Romance",8.1,1403
2816,1133171,tt9799992,movie,Sang Krasue,Sang krasue,False,2019,122,"Drama,Horror,Romance",6.5,1368
2817,1055496,tt7639372,movie,Total Dhamaal,Total Dhamaal,False,2019,130,"Action,Adventure,Comedy",4.2,5480
2818,1132777,tt9786512,movie,Adiós,Adiós,False,2019,111,"Action,Adventure,Crime",6.1,1180
2819,1129780,tt9675274,movie,Cinayet Süsü,Cinayet Süsü,False,2019,112,"Comedy,Crime,Mystery",6.7,13607
2820,1135904,tt9899086,tvEpisode,Vaulter,Vaulter,False,2019,62,Drama,8.6,1538
2821,1135905,tt9899090,tvEpisode,Hunting,Hunting,False,2019,64,Drama,9.1,1821
2822,1110008,tt9056824,movie,Stunt School,Asli Gibidir,False,2019,96,Comedy,4.4,1032
2823,1110006,tt9056818,movie,Last Breath,Last Breath,False,2019,90,Documentary,7.7,3981
2824,1113359,tt9134216,movie,Playing with Fire,Playing with Fire,False,2019,96,"Comedy,Family",5.1,11249
2825,1107052,tt8992946,movie,Cargo,Cargo,False,2019,119,"Drama,Fantasy,Sci-Fi",5.7,2487
2826,1060905,tt7762286,tvEpisode,SYZYGY,SYZYGY,False,2019,63,"Drama,Fantasy,Mystery",9.0,1992
2827,1059630,tt7730102,movie,Big Kill,Big Kill,False,2019,126,"Action,Western",5.3,1036
2828,1109978,tt9056192,movie,Zombi Child,Zombi Child,False,2019,103,"Drama,Fantasy,Horror",6.0,1831
2829,1079750,tt8237172,movie,Gundala,Gundala,False,2019,123,"Action,Adventure,Drama",6.3,3623
2830,1132853,tt9788512,tvEpisode,Blind Spot,Blind Spot,False,2019,9,"Animation,Comedy,Fantasy",6.4,8811
2831,1132854,tt9788514,tvEpisode,Ice Age,Ice Age,False,2019,11,"Animation,Comedy,Fantasy",7.0,10017
2832,1128109,tt9617716,movie,Everybody's Everything,Everybody's Everything,False,2019,116,"Documentary,Music",7.4,2763
2833,1106966,tt8991264,movie,Hoaxed,Hoaxed,False,2019,125,Documentary,7.3,1199
2834,1132855,tt9788516,tvEpisode,Alternate Histories,Alternate Histories,False,2019,8,"Animation,Comedy,Fantasy",6.4,9361
2835,1113419,tt9135260,movie,Dark Light,Dark Light,False,2019,90,"Action,Horror,Mystery",4.2,1766
2836,1106967,tt8991268,movie,Honeyland,Honeyland,False,2019,89,"Documentary,Drama",8.0,14890
2837,1086536,tt8414274,tvEpisode,Shipwrecked,Shipwrecked,False,2019,50,"Adventure,Drama,Family",7.8,1703
2838,1116330,tt9211804,movie,Quick,Quick,False,2019,132,"Crime,Drama,Thriller",6.8,2697
2839,1117673,tt9252468,movie,Mosul,Mosul,False,2019,86,"Action,Drama,War",7.1,21284
2840,1131662,tt9747440,tvMovie,A Christmas Love Story,A Christmas Love Story,False,2019,84,"Drama,Music,Romance",7.0,1039
2841,1073499,tt8074088,tvEpisode,Reborn,Reborn,False,2019,34,"Drama,Horror,Mystery",8.2,1480
2842,1073500,tt8074090,tvEpisode,Wood,Wood,False,2019,31,"Drama,Horror,Mystery",8.0,1232
2843,1073502,tt8074094,tvEpisode,Bear,Bear,False,2019,34,"Drama,Horror,Mystery",7.8,1068
2844,1086568,tt8415352,movie,The Murder of Nicole Brown Simpson,The Murder of Nicole Brown Simpson,False,2019,82,"Crime,Thriller",2.2,1059
2845,1073503,tt8074096,tvEpisode,Cricket,Cricket,False,2019,34,"Drama,Horror,Mystery",7.6,1029
2846,1073504,tt8074098,tvEpisode,Rain,Rain,False,2019,29,"Drama,Horror,Mystery",7.8,1023
2847,1073501,tt8074092,tvEpisode,Eel,Eel,False,2019,30,"Drama,Horror,Mystery",7.9,1169
2848,1121328,tt9364002,tvEpisode,God Bless the Child,God Bless the Child,False,2019,50,"Drama,Sci-Fi,Thriller",8.0,2598
2849,1069454,tt7968456,movie,Kurukshetra,Kurukshetra,False,2019,185,"History,War",6.8,1122
2850,1116290,tt9209842,tvEpisode,See How They Fly,See How They Fly,False,2019,67,"Action,Drama,Mystery",8.8,5670
2851,1086456,tt8413338,movie,Kumbalangi Nights,Kumbalangi Nights,False,2019,135,"Comedy,Drama,Romance",8.6,9515
2852,1086472,tt8413474,tvEpisode,Legend of the Dark Knight: The Beginning...,Legend of the Dark Knight: The Beginning...,False,2019,44,"Action,Crime,Drama",8.6,2507
2853,1086471,tt8413472,tvEpisode,Legend of the Dark Knight: They Did What?,Legend of the Dark Knight: They Did What?,False,2019,44,"Action,Crime,Drama",8.5,1601
2854,1086470,tt8413468,tvEpisode,Legend of the Dark Knight: I Am Bane,Legend of the Dark Knight: I Am Bane,False,2019,43,"Action,Crime,Drama",8.3,1443
2855,1086469,tt8413466,tvEpisode,Legend of the Dark Knight: The Trial of Jim Gordon,Legend of the Dark Knight: The Trial of Jim Gordon,False,2019,44,"Action,Crime,Drama",7.7,1438
2856,1086466,tt8413458,tvEpisode,Legend of the Dark Knight: Ace Chemicals,Legend of the Dark Knight: Ace Chemicals,False,2019,44,"Action,Crime,Drama",8.8,1721
2857,1086465,tt8413456,tvEpisode,Legend of the Dark Knight: 13 Stitches,Legend of the Dark Knight: 13 Stitches,False,2019,44,"Action,Crime,Drama",8.2,1458
2858,1086464,tt8413454,tvEpisode,Legend of the Dark Knight: Pena Dura,Legend of the Dark Knight: Pena Dura,False,2019,44,"Action,Crime,Drama",8.2,1454
2859,1086463,tt8413452,tvEpisode,Legend of the Dark Knight: Ruin,Legend of the Dark Knight: Ruin,False,2019,44,"Action,Crime,Drama",8.3,1479
2860,1086462,tt8413450,tvEpisode,"Legend of the Dark Knight: Penguin, Our Hero","Legend of the Dark Knight: Penguin, Our Hero",False,2019,44,"Action,Crime,Drama",8.3,1561
2861,1086461,tt8413448,tvEpisode,Legend of the Dark Knight: Trespassers,Legend of the Dark Knight: Trespassers,False,2019,44,"Action,Crime,Drama",8.1,1600
2862,1086460,tt8413446,tvEpisode,Legend of the Dark Knight: Year Zero,Legend of the Dark Knight: Year Zero,False,2019,44,"Action,Crime,Drama",8.5,1970
2863,1086467,tt8413462,tvEpisode,Legend of the Dark Knight: Nothing's Shocking,Legend of the Dark Knight: Nothing's Shocking,False,2019,44,"Action,Crime,Drama",7.9,1393
2864,1086649,tt8416910,tvEpisode,Code Yellow,Code Yellow,False,2019,41,"Action,Adventure,Drama",8.0,1559
2865,1086648,tt8416904,tvEpisode,Fear and Loathing on the Planet of Kitson,Fear and Loathing on the Planet of Kitson,False,2019,43,"Action,Adventure,Drama",8.5,1834
2866,1121355,tt9364456,tvEpisode,Useful,Useful,False,2019,50,"Drama,Sci-Fi,Thriller",8.1,2880
2867,1086647,tt8416896,tvEpisode,Window of Opportunity,Window of Opportunity,False,2019,43,"Action,Adventure,Drama",8.1,1550
2868,1092702,tt8579674,movie,1917,1917,False,2019,119,"Drama,Thriller,War",8.3,447222
2869,1086652,tt8416916,tvEpisode,Toldja,Toldja,False,2019,42,"Action,Adventure,Drama",8.1,1332
2870,1086651,tt8416914,tvEpisode,Inescapable,Inescapable,False,2019,42,"Action,Adventure,Drama",9.0,2146
2871,1086650,tt8416912,tvEpisode,The Other Thing,The Other Thing,False,2019,42,"Action,Adventure,Drama",8.2,1404
2872,1131663,tt9747450,tvMovie,Holiday for Heroes,Holiday for Heroes,False,2019,81,Romance,7.1,1014
2873,1092755,tt8581084,tvEpisode,My Brother's Keeper,My Brother's Keeper,False,2019,49,"Action,Crime,Drama",8.3,3168
2874,1086633,tt8416608,tvEpisode,Missing Pieces,Missing Pieces,False,2019,42,"Action,Adventure,Drama",8.1,1867
2875,1121353,tt9364446,tvEpisode,Mary and Martha,Mary and Martha,False,2019,51,"Drama,Sci-Fi,Thriller",7.8,2837
2876,1123519,tt9440618,tvEpisode,Menagerie,Menagerie,False,2019,42,"Action,Adventure,Drama",7.0,1105
2877,1086313,tt8408814,tvEpisode,Dr. Hans Koehler (No. 33),Dr. Hans Koehler (No. 33),False,2019,43,"Crime,Drama,Mystery",8.3,1169
2878,1086311,tt8408796,tvEpisode,The Bimbo,The Bimbo,False,2019,21,"Comedy,Crime",8.0,1638
2879,1086310,tt8408792,tvEpisode,Casecation,Casecation,False,2019,21,"Comedy,Crime",7.7,1883
2880,1086308,tt8408788,tvEpisode,"He Said, She Said","He Said, She Said",False,2019,21,"Comedy,Crime",7.1,3282
2881,1086307,tt8408786,tvEpisode,The Golden Child,The Golden Child,False,2019,21,"Comedy,Crime",8.2,1846
2882,1086306,tt8408784,tvEpisode,Gintars,Gintars,False,2019,21,"Comedy,Crime",7.5,1677
2883,1086305,tt8408782,tvEpisode,The Honeypot,The Honeypot,False,2019,21,"Comedy,Crime",8.5,1968
2884,1086304,tt8408780,tvEpisode,The Crime Scene,The Crime Scene,False,2019,21,"Comedy,Crime",8.6,2064
2885,1086303,tt8408778,tvEpisode,A Tale of Two Bandits,A Tale of Two Bandits,False,2019,21,"Comedy,Crime",8.2,1947
2886,1086302,tt8408776,tvEpisode,Four Movements,Four Movements,False,2019,21,"Comedy,Crime",7.4,2051
2887,1086309,tt8408790,tvEpisode,The Therapist,The Therapist,False,2019,21,"Comedy,Crime",8.1,1730
2888,1086301,tt8408772,tvEpisode,The Tattler,The Tattler,False,2019,22,"Comedy,Crime",7.7,1913
2889,1073581,tt8075260,movie,Someone Great,Someone Great,False,2019,92,"Comedy,Romance",6.2,18434
2890,1093238,tt8594376,movie,Into the Labyrinth,L'uomo del labirinto,False,2019,130,"Horror,Mystery,Thriller",5.6,2140
2891,1086300,tt8408770,tvEpisode,Hitchcock & Scully,Hitchcock & Scully,False,2019,21,"Comedy,Crime",8.8,2544
2892,1093331,tt8596514,tvEpisode,A Sparrow in a Swallow's Nest,A Sparrow in a Swallow's Nest,False,2019,51,"Adventure,Drama,History",7.1,1072
2893,1093312,tt8595586,movie,Il signor Diavolo,Il signor Diavolo,False,2019,86,"Horror,Mystery,Thriller",6.0,1105
2894,1086288,tt8408510,tvEpisode,Nihilism,Nihilism,False,2019,42,"Drama,Fantasy,Horror",8.7,1922
2895,1093098,tt8590014,tvEpisode,Chapter Fifty-One: Big Fun,Chapter Fifty-One: Big Fun,False,2019,42,"Crime,Drama,Mystery",4.2,2253
2896,1069420,tt7967412,movie,Eye for an Eye,Quien a hierro mata,False,2019,107,"Action,Drama,Thriller",6.6,6001
2897,1117679,tt9252508,movie,Tall Girl,Tall Girl,False,2019,101,"Comedy,Drama,Family",5.2,18303
2898,1086364,tt8411144,movie,Kaappaan,Kaappaan,False,2019,166,"Action,Thriller",6.3,4306
2899,1093106,tt8590040,tvEpisode,Chapter Fifty-Seven: Survive the Night,Chapter Fifty-Seven: Survive the Night,False,2019,42,"Crime,Drama,Mystery",8.1,1252
2900,1070164,tt7985648,movie,The Legend of Tomiris,Tomiris,False,2019,156,"Action,Drama,History",4.7,35420
2901,1086879,tt8422676,tvEpisode,Sanctum,Sanctum,False,2019,42,"Drama,Mystery,Sci-Fi",8.7,3103
2902,1086878,tt8422666,tvEpisode,New Life,New Life,False,2019,43,"Action,Adventure,Drama",8.8,1466
2903,1086877,tt8422664,tvEpisode,The Sign,The Sign,False,2019,41,"Action,Adventure,Drama",8.5,1248
2904,1086875,tt8422656,tvEpisode,Leap,Leap,False,2019,42,"Action,Adventure,Drama",8.7,1351
2905,1086874,tt8422652,tvEpisode,Collision Course (Part II),Collision Course (Part II),False,2019,42,"Action,Adventure,Drama",8.6,1355
2906,1086873,tt8422650,tvEpisode,Collision Course (Part I),Collision Course (Part I),False,2019,42,"Action,Adventure,Drama",8.5,1330
2907,1086876,tt8422660,tvEpisode,From the Ashes,From the Ashes,False,2019,42,"Action,Adventure,Drama",8.2,1221
2908,1070167,tt7985692,movie,After the Wedding,After the Wedding,False,2019,112,Drama,6.3,6211
2909,1070127,tt7984734,movie,The Lighthouse,The Lighthouse,False,2019,109,"Drama,Fantasy,Horror",7.5,149592
2910,1123295,tt9430698,movie,One Piece: Stampede,One Piece: Stampede,False,2019,101,"Action,Adventure,Animation",7.6,4285
2911,1092167,tt8560942,tvEpisode,Episode #2.1,Episode #2.1,False,2019,40,"Action,Fantasy,Sci-Fi",5.9,1411
2912,1092168,tt8560944,tvEpisode,Episode #2.2,Episode #2.2,False,2019,39,"Action,Fantasy,Sci-Fi",5.9,1321
2913,1092169,tt8560946,tvEpisode,Episode #2.3,Episode #2.3,False,2019,41,"Action,Fantasy,Sci-Fi",6.4,1275
2914,1070129,tt7984766,movie,The King,The King,False,2019,140,"Biography,Drama,History",7.2,92299
2915,1091927,tt8554466,tvEpisode,Mirror Mirror,Mirror Mirror,False,2019,48,"Drama,Fantasy,Mystery",8.5,1735
2916,1091751,tt8550208,movie,Romeo Akbar Walter,Romeo Akbar Walter,False,2019,141,"Action,Drama,Thriller",6.6,4958
2917,1121477,tt9368628,movie,The New King of Comedy,The New King of Comedy,False,2019,90,"Comedy,Drama",6.2,1361
2918,1086994,tt8425058,tvMovie,Brexit,Brexit: The Uncivil War,False,2019,92,"Biography,Drama,History",7.0,14647
